# x_fitting, y_fitting
0.258,0.729
0.259,0.728
0.259,0.727
0.260,0.726
0.261,0.726
0.262,0.725
0.263,0.724
0.263,0.723
0.264,0.722
0.265,0.721
0.266,0.721
0.267,0.720
0.267,0.719
0.268,0.718
0.269,0.717
0.270,0.716
0.271,0.716
0.271,0.715
0.272,0.714
0.273,0.713
0.274,0.712
0.275,0.711
0.275,0.711
0.276,0.710
0.277,0.709
0.278,0.708
0.279,0.707
0.279,0.706
0.280,0.705
0.281,0.705
0.282,0.704
0.283,0.703
0.283,0.702
0.284,0.701
0.285,0.700
0.286,0.700
0.287,0.699
0.287,0.698
0.288,0.697
0.289,0.696
0.290,0.695
0.291,0.694
0.291,0.694
0.292,0.693
0.293,0.692
0.294,0.691
0.295,0.690
0.295,0.689
0.296,0.688
0.297,0.687
0.298,0.687
0.299,0.686
0.299,0.685
0.300,0.684
0.301,0.683
0.302,0.682
0.303,0.681
0.303,0.681
0.304,0.680
0.305,0.679
0.306,0.678
0.307,0.677
0.307,0.676
0.308,0.675
0.309,0.674
0.310,0.674
0.311,0.673
0.311,0.672
0.312,0.671
0.313,0.670
0.314,0.669
0.315,0.668
0.315,0.667
0.316,0.667
0.317,0.666
0.318,0.665
0.319,0.664
0.319,0.663
0.320,0.662
0.321,0.661
0.322,0.660
0.323,0.660
0.323,0.659
0.324,0.658
0.325,0.657
0.326,0.656
0.327,0.655
0.327,0.654
0.328,0.653
0.329,0.653
0.330,0.652
0.331,0.651
0.331,0.650
0.332,0.649
0.333,0.648
0.334,0.647
0.335,0.646
0.335,0.646
0.336,0.645
0.337,0.644
0.338,0.643
0.339,0.642
0.339,0.641
0.340,0.640
0.341,0.639
0.342,0.639
0.343,0.638
0.343,0.637
0.344,0.636
0.345,0.635
0.346,0.634
0.347,0.633
0.347,0.632
0.348,0.632
0.349,0.631
0.350,0.630
0.351,0.629
0.351,0.628
0.352,0.627
0.353,0.626
0.354,0.625
0.355,0.625
0.355,0.624
0.356,0.623
0.357,0.622
0.358,0.621
0.359,0.620
0.359,0.619
0.360,0.618
0.361,0.617
0.362,0.617
0.363,0.616
0.363,0.615
0.364,0.614
0.365,0.613
0.366,0.612
0.367,0.611
0.367,0.610
0.368,0.610
0.369,0.609
0.370,0.608
0.371,0.607
0.371,0.606
0.372,0.605
0.373,0.604
0.374,0.604
0.375,0.603
0.375,0.602
0.376,0.601
0.377,0.600
0.378,0.599
0.379,0.598
0.379,0.597
0.380,0.597
0.381,0.596
0.382,0.595
0.383,0.594
0.383,0.593
0.384,0.592
0.385,0.591
0.386,0.590
0.387,0.590
0.387,0.589
0.388,0.588
0.389,0.587
0.390,0.586
0.391,0.585
0.391,0.584
0.392,0.584
0.393,0.583
0.394,0.582
0.395,0.581
0.395,0.580
0.396,0.579
0.397,0.578
0.398,0.577
0.399,0.577
0.399,0.576
0.400,0.575
0.401,0.574
0.402,0.573
0.403,0.572
0.403,0.571
0.404,0.571
0.405,0.570
0.406,0.569
0.407,0.568
0.407,0.567
0.408,0.566
0.409,0.565
0.410,0.565
0.411,0.564
0.411,0.563
0.412,0.562
0.413,0.561
0.414,0.560
0.415,0.560
0.415,0.559
0.416,0.558
0.417,0.557
0.418,0.556
0.419,0.555
0.419,0.554
0.420,0.554
0.421,0.553
0.422,0.552
0.423,0.551
0.423,0.550
0.424,0.549
0.425,0.549
0.426,0.548
0.427,0.547
0.427,0.546
0.428,0.545
0.429,0.544
0.430,0.544
0.431,0.543
0.431,0.542
0.432,0.541
0.433,0.540
0.434,0.539
0.435,0.539
0.435,0.538
0.436,0.537
0.437,0.536
0.438,0.535
0.439,0.534
0.439,0.534
0.440,0.533
0.441,0.532
0.442,0.531
0.443,0.530
0.443,0.529
0.444,0.529
0.445,0.528
0.446,0.527
0.447,0.526
0.447,0.525
0.448,0.525
0.449,0.524
0.450,0.523
0.451,0.522
0.451,0.521
0.452,0.520
0.453,0.520
0.454,0.519
0.455,0.518
0.455,0.517
0.456,0.516
0.457,0.516
0.458,0.515
0.459,0.514
0.459,0.513
0.460,0.512
0.461,0.512
0.462,0.511
0.463,0.510
0.463,0.509
0.464,0.508
0.465,0.508
0.466,0.507
0.467,0.506
0.467,0.505
0.468,0.504
0.469,0.504
0.470,0.503
0.471,0.502
0.471,0.501
0.472,0.500
0.473,0.500
0.474,0.499
0.475,0.498
0.475,0.497
0.476,0.496
0.477,0.496
0.478,0.495
0.479,0.494
0.479,0.493
0.480,0.493
0.481,0.492
0.482,0.491
0.483,0.490
0.483,0.489
0.484,0.489
0.485,0.488
0.486,0.487
0.487,0.486
0.487,0.486
0.488,0.485
0.489,0.484
0.490,0.483
0.491,0.482
0.491,0.482
0.492,0.481
0.493,0.480
0.494,0.479
0.495,0.479
0.495,0.478
0.496,0.477
0.497,0.476
0.498,0.476
0.499,0.475
0.499,0.474
0.500,0.473
0.501,0.473
0.502,0.472
0.503,0.471
0.503,0.470
0.504,0.470
0.505,0.469
0.506,0.468
0.507,0.467
0.507,0.467
0.508,0.466
0.509,0.465
0.510,0.464
0.511,0.464
0.511,0.463
0.512,0.462
0.513,0.461
0.514,0.461
0.515,0.460
0.515,0.459
0.516,0.459
0.517,0.458
0.518,0.457
0.519,0.456
0.519,0.456
0.520,0.455
0.521,0.454
0.522,0.453
0.523,0.453
0.523,0.452
0.524,0.451
0.525,0.451
0.526,0.450
0.527,0.449
0.527,0.448
0.528,0.448
0.529,0.447
0.530,0.446
0.531,0.446
0.531,0.445
0.532,0.444
0.533,0.443
0.534,0.443
0.535,0.442
0.535,0.441
0.536,0.441
0.537,0.440
0.538,0.439
0.539,0.439
0.539,0.438
0.540,0.437
0.541,0.436
0.542,0.436
0.543,0.435
0.543,0.434
0.544,0.434
0.545,0.433
0.546,0.432
0.547,0.432
0.547,0.431
0.548,0.430
0.549,0.430
0.550,0.429
0.551,0.428
0.551,0.428
0.552,0.427
0.553,0.426
0.554,0.426
0.555,0.425
0.555,0.424
0.556,0.424
0.557,0.423
0.558,0.422
0.559,0.422
0.559,0.421
0.560,0.420
0.561,0.420
0.562,0.419
0.563,0.418
0.563,0.418
0.564,0.417
0.565,0.416
0.566,0.416
0.567,0.415
0.567,0.414
0.568,0.414
0.569,0.413
0.570,0.412
0.571,0.412
0.571,0.411
0.572,0.410
0.573,0.410
0.574,0.409
0.575,0.409
0.575,0.408
0.576,0.407
0.577,0.407
0.578,0.406
0.579,0.405
0.579,0.405
0.580,0.404
0.581,0.403
0.582,0.403
0.583,0.402
0.583,0.402
0.584,0.401
0.585,0.400
0.586,0.400
0.587,0.399
0.587,0.398
0.588,0.398
0.589,0.397
0.590,0.397
0.591,0.396
0.591,0.395
0.592,0.395
0.593,0.394
0.594,0.394
0.595,0.393
0.595,0.392
0.596,0.392
0.597,0.391
0.598,0.391
0.599,0.390
0.599,0.389
0.600,0.389
0.601,0.388
0.602,0.388
0.603,0.387
0.604,0.386
0.604,0.386
0.605,0.385
0.606,0.385
0.607,0.384
0.608,0.384
0.608,0.383
0.609,0.382
0.610,0.382
0.611,0.381
0.612,0.381
0.612,0.380
0.613,0.380
0.614,0.379
0.615,0.378
0.616,0.378
0.616,0.377
0.617,0.377
0.618,0.376
0.619,0.376
0.620,0.375
0.620,0.374
0.621,0.374
0.622,0.373
0.623,0.373
0.624,0.372
0.624,0.372
0.625,0.371
0.626,0.371
0.627,0.370
0.628,0.369
0.628,0.369
0.629,0.368
0.630,0.368
0.631,0.367
0.632,0.367
0.632,0.366
0.633,0.366
0.634,0.365
0.635,0.365
0.636,0.364
0.636,0.364
0.637,0.363
0.638,0.362
0.639,0.362
0.640,0.361
0.640,0.361
0.641,0.360
0.642,0.360
0.643,0.359
0.644,0.359
0.644,0.358
0.645,0.358
0.646,0.357
0.647,0.357
0.648,0.356
0.648,0.356
0.649,0.355
0.650,0.355
0.651,0.354
0.652,0.354
0.652,0.353
0.653,0.353
0.654,0.352
0.655,0.352
0.656,0.351
0.656,0.351
0.657,0.350
0.658,0.350
0.659,0.349
0.660,0.349
0.660,0.348
0.661,0.348
0.662,0.347
0.663,0.347
0.664,0.346
0.664,0.346
0.665,0.345
0.666,0.345
0.667,0.344
0.668,0.344
0.668,0.343
0.669,0.343
0.670,0.343
0.671,0.342
0.672,0.342
0.672,0.341
0.673,0.341
0.674,0.340
0.675,0.340
0.676,0.339
0.676,0.339
0.677,0.338
0.678,0.338
0.679,0.337
0.680,0.337
0.680,0.337
0.681,0.336
0.682,0.336
0.683,0.335
0.684,0.335
0.684,0.334
0.685,0.334
0.686,0.333
0.687,0.333
0.688,0.333
0.688,0.332
0.689,0.332
0.690,0.331
0.691,0.331
0.692,0.330
0.692,0.330
0.693,0.329
0.694,0.329
0.695,0.329
0.696,0.328
0.696,0.328
0.697,0.327
0.698,0.327
0.699,0.326
0.700,0.326
0.700,0.326
0.701,0.325
0.702,0.325
0.703,0.324
0.704,0.324
0.704,0.324
0.705,0.323
0.706,0.323
0.707,0.322
0.708,0.322
0.708,0.322
0.709,0.321
0.710,0.321
0.711,0.320
0.712,0.320
0.712,0.320
0.713,0.319
0.714,0.319
0.715,0.318
0.716,0.318
0.716,0.318
0.717,0.317
0.718,0.317
0.719,0.316
0.720,0.316
0.720,0.316
0.721,0.315
0.722,0.315
0.723,0.315
0.724,0.314
0.724,0.314
0.725,0.313
0.726,0.313
0.727,0.313
0.728,0.312
0.728,0.312
0.729,0.312
0.730,0.311
0.731,0.311
0.732,0.310
0.732,0.310
0.733,0.310
0.734,0.309
0.735,0.309
0.736,0.309
0.736,0.308
0.737,0.308
0.738,0.308
0.739,0.307
0.740,0.307
0.740,0.307
0.741,0.306
0.742,0.306
0.743,0.306
0.744,0.305
0.744,0.305
0.745,0.304
0.746,0.304
0.747,0.304
0.748,0.303
0.748,0.303
0.749,0.303
0.750,0.302
0.751,0.302
0.752,0.302
0.752,0.301
0.753,0.301
0.754,0.301
0.755,0.301
0.756,0.300
0.756,0.300
0.757,0.300
0.758,0.299
0.759,0.299
0.760,0.299
0.760,0.298
0.761,0.298
0.762,0.298
0.763,0.297
0.764,0.297
0.764,0.297
0.765,0.296
0.766,0.296
0.767,0.296
0.768,0.296
0.768,0.295
0.769,0.295
0.770,0.295
0.771,0.294
0.772,0.294
0.772,0.294
0.773,0.293
0.774,0.293
0.775,0.293
0.776,0.293
0.776,0.292
0.777,0.292
0.778,0.292
0.779,0.291
0.780,0.291
0.780,0.291
0.781,0.291
0.782,0.290
0.783,0.290
0.784,0.290
0.784,0.289
0.785,0.289
0.786,0.289
0.787,0.289
0.788,0.288
0.788,0.288
0.789,0.288
0.790,0.288
0.791,0.287
0.792,0.287
0.792,0.287
0.793,0.286
0.794,0.286
0.795,0.286
0.796,0.286
0.796,0.285
0.797,0.285
0.798,0.285
0.799,0.285
0.800,0.284
0.800,0.284
0.801,0.284
0.802,0.284
0.803,0.283
0.804,0.283
0.804,0.283
0.805,0.283
0.806,0.282
0.807,0.282
0.808,0.282
0.808,0.282
0.809,0.281
0.810,0.281
0.811,0.281
0.812,0.281
0.812,0.281
0.813,0.280
0.814,0.280
0.815,0.280
0.816,0.280
0.816,0.279
0.817,0.279
0.818,0.279
0.819,0.279
0.820,0.279
0.820,0.278
0.821,0.278
0.822,0.278
0.823,0.278
0.824,0.277
0.824,0.277
0.825,0.277
0.826,0.277
0.827,0.277
0.828,0.276
0.828,0.276
0.829,0.276
0.830,0.276
0.831,0.276
0.832,0.275
0.832,0.275
0.833,0.275
0.834,0.275
0.835,0.274
0.836,0.274
0.836,0.274
0.837,0.274
0.838,0.274
0.839,0.274
0.840,0.273
0.840,0.273
0.841,0.273
0.842,0.273
0.843,0.273
0.844,0.272
0.844,0.272
0.845,0.272
0.846,0.272
0.847,0.272
0.848,0.271
0.848,0.271
0.849,0.271
0.850,0.271
0.851,0.271
0.852,0.271
0.852,0.270
0.853,0.270
0.854,0.270
0.855,0.270
0.856,0.270
0.856,0.270
0.857,0.269
0.858,0.269
0.859,0.269
0.860,0.269
0.860,0.269
0.861,0.268
0.862,0.268
0.863,0.268
0.864,0.268
0.864,0.268
0.865,0.268
0.866,0.268
0.867,0.267
0.868,0.267
0.868,0.267
0.869,0.267
0.870,0.267
0.871,0.267
0.872,0.266
0.872,0.266
0.873,0.266
0.874,0.266
0.875,0.266
0.876,0.266
0.876,0.266
0.877,0.265
0.878,0.265
0.879,0.265
0.880,0.265
0.880,0.265
0.881,0.265
0.882,0.265
0.883,0.264
0.884,0.264
0.884,0.264
0.885,0.264
0.886,0.264
0.887,0.264
0.888,0.264
0.888,0.264
0.889,0.263
0.890,0.263
0.891,0.263
0.892,0.263
0.892,0.263
0.893,0.263
0.894,0.263
0.895,0.263
0.896,0.262
0.896,0.262
0.897,0.262
0.898,0.262
0.899,0.262
0.900,0.262
0.900,0.262
0.901,0.262
0.902,0.261
0.903,0.261
0.904,0.261
0.904,0.261
0.905,0.261
0.906,0.261
0.907,0.261
0.908,0.261
0.908,0.261
0.909,0.260
0.910,0.260
0.911,0.260
0.912,0.260
0.912,0.260
0.913,0.260
0.914,0.260
0.915,0.260
0.916,0.260
0.916,0.260
0.917,0.259
0.918,0.259
0.919,0.259
0.920,0.259
0.920,0.259
0.921,0.259
0.922,0.259
0.923,0.259
0.924,0.259
0.924,0.259
0.925,0.259
0.926,0.258
0.927,0.258
0.928,0.258
0.928,0.258
0.929,0.258
0.930,0.258
0.931,0.258
0.932,0.258
0.932,0.258
0.933,0.258
0.934,0.258
0.935,0.258
0.936,0.257
0.936,0.257
0.937,0.257
0.938,0.257
0.939,0.257
0.940,0.257
0.940,0.257
0.941,0.257
0.942,0.257
0.943,0.257
0.944,0.257
0.944,0.257
0.945,0.257
0.946,0.257
0.947,0.256
0.948,0.256
0.948,0.256
0.949,0.256
0.950,0.256
0.951,0.256
0.952,0.256
0.952,0.256
0.953,0.256
0.954,0.256
0.955,0.256
0.956,0.256
0.956,0.256
0.957,0.256
0.958,0.256
0.959,0.256
0.960,0.255
0.960,0.255
0.961,0.255
0.962,0.255
0.963,0.255
0.964,0.255
0.964,0.255
0.965,0.255
0.966,0.255
0.967,0.255
0.968,0.255
0.968,0.255
0.969,0.255
0.970,0.255
0.971,0.255
0.972,0.255
0.972,0.255
0.973,0.255
0.974,0.255
0.975,0.255
0.976,0.255
0.976,0.254
0.977,0.254
0.978,0.254
0.979,0.254
0.980,0.254
0.980,0.254
0.981,0.254
0.982,0.254
0.983,0.254
0.984,0.254
0.984,0.254
0.985,0.254
0.986,0.254
0.987,0.254
0.988,0.254
0.988,0.254
0.989,0.254
0.990,0.254
0.991,0.254
0.992,0.254
0.992,0.254
0.993,0.254
0.994,0.254
0.995,0.254
0.996,0.254
0.996,0.254
0.997,0.254
0.998,0.254
0.999,0.254
1.000,0.254
1.001,0.254
1.001,0.254
1.002,0.254
1.003,0.253
1.004,0.253
1.005,0.253
1.005,0.253
1.006,0.253
1.007,0.253
1.008,0.253
1.009,0.253
1.009,0.253
1.010,0.253
1.011,0.253
1.012,0.253
1.013,0.253
1.013,0.253
1.014,0.253
1.015,0.253
1.016,0.253
1.017,0.253
1.017,0.253
1.018,0.253
1.019,0.253
1.020,0.253
1.021,0.253
1.021,0.253
1.022,0.253
1.023,0.253
1.024,0.253
1.025,0.253
1.025,0.253
1.026,0.253
1.027,0.253
1.028,0.253
1.029,0.253
1.029,0.253
1.030,0.253
1.031,0.253
1.032,0.253
1.033,0.253
1.033,0.253
1.034,0.253
1.035,0.253
1.036,0.253
1.037,0.253
1.037,0.253
1.038,0.253
1.039,0.253
1.040,0.253
1.041,0.253
1.041,0.253
1.042,0.253
1.043,0.253
1.044,0.253
1.045,0.253
1.045,0.253
1.046,0.253
1.047,0.253
1.048,0.253
1.049,0.253
1.049,0.253
1.050,0.253
1.051,0.253
1.052,0.253
1.053,0.253
1.053,0.253
1.054,0.253
1.055,0.253
1.056,0.253
1.057,0.253
1.057,0.253
1.058,0.253
1.059,0.253
1.060,0.253
1.061,0.253
1.061,0.253
1.062,0.253
1.063,0.253
1.064,0.253
1.065,0.253
1.065,0.253
1.066,0.253
1.067,0.253
1.068,0.253
1.069,0.253
1.069,0.253
1.070,0.253
1.071,0.254
1.072,0.254
1.073,0.254
1.073,0.254
1.074,0.254
1.075,0.254
1.076,0.254
1.077,0.254
1.077,0.254
1.078,0.254
1.079,0.254
1.080,0.254
1.081,0.254
1.081,0.254
1.082,0.254
1.083,0.254
1.084,0.254
1.085,0.254
1.085,0.254
1.086,0.254
1.087,0.254
1.088,0.254
1.089,0.254
1.089,0.254
1.090,0.254
1.091,0.254
1.092,0.254
1.093,0.254
1.093,0.254
1.094,0.254
1.095,0.254
1.096,0.254
1.097,0.254
1.097,0.254
1.098,0.254
1.099,0.254
1.100,0.254
1.101,0.254
1.101,0.254
1.102,0.254
1.103,0.254
1.104,0.254
1.105,0.254
1.105,0.254
1.106,0.255
1.107,0.255
1.108,0.255
1.109,0.255
1.109,0.255
1.110,0.255
1.111,0.255
1.112,0.255
1.113,0.255
1.113,0.255
1.114,0.255
1.115,0.255
1.116,0.255
1.117,0.255
1.117,0.255
1.118,0.255
1.119,0.255
1.120,0.255
1.121,0.255
1.121,0.255
1.122,0.255
1.123,0.255
1.124,0.255
1.125,0.255
1.125,0.255
1.126,0.255
1.127,0.255
1.128,0.255
1.129,0.255
1.129,0.255
1.130,0.255
1.131,0.255
1.132,0.256
1.133,0.256
1.133,0.256
1.134,0.256
1.135,0.256
1.136,0.256
1.137,0.256
1.137,0.256
1.138,0.256
1.139,0.256
1.140,0.256
1.141,0.256
1.141,0.256
1.142,0.256
1.143,0.256
1.144,0.256
1.145,0.256
1.145,0.256
1.146,0.256
1.147,0.256
1.148,0.256
1.149,0.256
1.149,0.256
1.150,0.256
1.151,0.256
1.152,0.256
1.153,0.256
1.153,0.256
1.154,0.257
1.155,0.257
1.156,0.257
1.157,0.257
1.157,0.257
1.158,0.257
1.159,0.257
1.160,0.257
1.161,0.257
1.161,0.257
1.162,0.257
1.163,0.257
1.164,0.257
1.165,0.257
1.165,0.257
1.166,0.257
1.167,0.257
1.168,0.257
1.169,0.257
1.169,0.257
1.170,0.257
1.171,0.257
1.172,0.257
1.173,0.257
1.173,0.257
1.174,0.257
1.175,0.258
1.176,0.258
1.177,0.258
1.177,0.258
1.178,0.258
1.179,0.258
1.180,0.258
1.181,0.258
1.181,0.258
1.182,0.258
1.183,0.258
1.184,0.258
1.185,0.258
1.185,0.258
1.186,0.258
1.187,0.258
1.188,0.258
1.189,0.258
1.189,0.258
1.190,0.258
1.191,0.258
1.192,0.258
1.193,0.258
1.193,0.258
1.194,0.258
1.195,0.258
1.196,0.258
1.197,0.259
1.197,0.259
1.198,0.259
1.199,0.259
1.200,0.259
1.201,0.259
1.201,0.259
1.202,0.259
1.203,0.259
1.204,0.259
1.205,0.259
1.205,0.259
1.206,0.259
1.207,0.259
1.208,0.259
1.209,0.259
1.209,0.259
1.210,0.259
1.211,0.259
1.212,0.259
1.213,0.259
1.213,0.259
1.214,0.259
1.215,0.259
1.216,0.259
1.217,0.259
1.217,0.259
1.218,0.260
1.219,0.260
1.220,0.260
1.221,0.260
1.221,0.260
1.222,0.260
1.223,0.260
1.224,0.260
1.225,0.260
1.225,0.260
1.226,0.260
1.227,0.260
1.228,0.260
1.229,0.260
1.229,0.260
1.230,0.260
1.231,0.260
1.232,0.260
1.233,0.260
1.233,0.260
1.234,0.260
1.235,0.260
1.236,0.260
1.237,0.260
1.237,0.260
1.238,0.260
1.239,0.260
1.240,0.260
1.241,0.261
1.241,0.261
1.242,0.261
1.243,0.261
1.244,0.261
1.245,0.261
1.245,0.261
1.246,0.261
1.247,0.261
1.248,0.261
1.249,0.261
1.249,0.261
1.250,0.261
1.251,0.261
1.252,0.261
1.253,0.261
1.253,0.261
1.254,0.261
1.255,0.261
1.256,0.261
1.257,0.261
1.257,0.261
1.258,0.261
1.259,0.261
1.260,0.261
1.261,0.261
1.261,0.261
1.262,0.261
1.263,0.261
1.264,0.261
1.265,0.261
1.265,0.262
1.266,0.262
1.267,0.262
1.268,0.262
1.269,0.262
1.269,0.262
1.270,0.262
1.271,0.262
1.272,0.262
1.273,0.262
1.273,0.262
1.274,0.262
1.275,0.262
1.276,0.262
1.277,0.262
1.277,0.262
1.278,0.262
1.279,0.262
1.280,0.262
1.281,0.262
1.281,0.262
1.282,0.262
1.283,0.262
1.284,0.262
1.285,0.262
1.285,0.262
1.286,0.262
1.287,0.262
1.288,0.262
1.289,0.262
1.289,0.262
1.290,0.262
1.291,0.262
1.292,0.262
1.293,0.262
1.293,0.262
1.294,0.263
1.295,0.263
1.296,0.263
1.297,0.263
1.297,0.263
1.298,0.263
1.299,0.263
1.300,0.263
1.301,0.263
1.301,0.263
1.302,0.263
1.303,0.263
1.304,0.263
1.305,0.263
1.305,0.263
1.306,0.263
1.307,0.263
1.308,0.263
1.309,0.263
1.309,0.263
1.310,0.263
1.311,0.263
1.312,0.263
1.313,0.263
1.313,0.263
1.314,0.263
1.315,0.263
1.316,0.263
1.317,0.263
1.317,0.263
1.318,0.263
1.319,0.263
1.320,0.263
1.321,0.263
1.321,0.263
1.322,0.263
1.323,0.263
1.324,0.263
1.325,0.263
1.325,0.263
1.326,0.263
1.327,0.263
1.328,0.263
1.329,0.263
1.329,0.263
1.330,0.263
1.331,0.264
1.332,0.264
1.333,0.264
1.333,0.264
1.334,0.264
1.335,0.264
1.336,0.264
1.337,0.264
1.337,0.264
1.338,0.264
1.339,0.264
1.340,0.264
1.341,0.264
1.341,0.264
1.342,0.264
1.343,0.264
1.344,0.264
1.345,0.264
1.345,0.264
1.346,0.264
1.347,0.264
1.348,0.264
1.349,0.264
1.349,0.264
1.350,0.264
1.351,0.264
1.352,0.264
1.353,0.264
1.353,0.264
1.354,0.264
1.355,0.264
1.356,0.264
1.357,0.264
1.357,0.264
1.358,0.264
1.359,0.264
1.360,0.264
1.361,0.264
1.361,0.264
1.362,0.264
1.363,0.264
1.364,0.264
1.365,0.264
1.365,0.264
1.366,0.264
1.367,0.264
1.368,0.264
1.369,0.264
1.369,0.264
1.370,0.264
1.371,0.264
1.372,0.264
1.373,0.264
1.373,0.264
1.374,0.264
1.375,0.264
1.376,0.264
1.377,0.264
1.377,0.264
1.378,0.264
1.379,0.264
1.380,0.264
1.381,0.264
1.381,0.264
1.382,0.264
1.383,0.264
1.384,0.264
1.385,0.264
1.385,0.264
1.386,0.264
1.387,0.264
1.388,0.264
1.389,0.264
1.389,0.264
1.390,0.264
1.391,0.265
1.392,0.265
1.393,0.265
1.393,0.265
1.394,0.265
1.395,0.265
1.396,0.265
1.397,0.265
1.397,0.265
1.398,0.265
1.399,0.265
1.400,0.265
1.401,0.265
1.402,0.265
1.402,0.265
1.403,0.265
1.404,0.265
1.405,0.265
1.406,0.265
1.406,0.265
1.407,0.265
1.408,0.265
1.409,0.265
1.410,0.265
1.410,0.265
1.411,0.265
1.412,0.265
1.413,0.265
1.414,0.265
1.414,0.265
1.415,0.265
1.416,0.265
1.417,0.265
1.418,0.265
1.418,0.265
1.419,0.265
1.420,0.265
1.421,0.265
1.422,0.265
1.422,0.265
1.423,0.265
1.424,0.265
1.425,0.265
1.426,0.265
1.426,0.265
1.427,0.265
1.428,0.265
1.429,0.265
1.430,0.265
1.430,0.265
1.431,0.265
1.432,0.265
1.433,0.265
1.434,0.265
1.434,0.265
1.435,0.265
1.436,0.265
1.437,0.265
1.438,0.265
1.438,0.265
1.439,0.265
1.440,0.265
1.441,0.265
1.442,0.265
1.442,0.265
1.443,0.265
1.444,0.265
1.445,0.265
1.446,0.265
1.446,0.265
1.447,0.265
1.448,0.265
1.449,0.265
1.450,0.265
1.450,0.265
1.451,0.265
1.452,0.265
1.453,0.265
1.454,0.265
1.454,0.265
1.455,0.265
1.456,0.265
1.457,0.265
1.458,0.265
1.458,0.265
1.459,0.265
1.460,0.265
1.461,0.265
1.462,0.265
1.462,0.265
1.463,0.265
1.464,0.265
1.465,0.265
1.466,0.265
1.466,0.265
1.467,0.265
1.468,0.265
1.469,0.265
1.470,0.265
1.470,0.265
1.471,0.265
1.472,0.265
1.473,0.265
1.474,0.266
1.474,0.266
1.475,0.266
1.476,0.266
1.477,0.266
1.478,0.266
1.478,0.266
1.479,0.266
1.480,0.266
1.481,0.266
1.482,0.266
1.482,0.266
1.483,0.266
1.484,0.266
1.485,0.266
1.486,0.266
1.486,0.266
1.487,0.266
1.488,0.266
1.489,0.266
1.490,0.266
1.490,0.266
1.491,0.266
1.492,0.266
1.493,0.266
1.494,0.266
1.494,0.266
1.495,0.266
1.496,0.266
1.497,0.266
