# x_fitting, y_fitting
0.297,0.771
0.298,0.770
0.299,0.769
0.299,0.769
0.300,0.768
0.301,0.768
0.302,0.767
0.303,0.766
0.303,0.766
0.304,0.765
0.305,0.765
0.306,0.764
0.307,0.763
0.307,0.763
0.308,0.762
0.309,0.762
0.310,0.761
0.311,0.760
0.311,0.760
0.312,0.759
0.313,0.759
0.314,0.758
0.315,0.757
0.315,0.757
0.316,0.756
0.317,0.755
0.318,0.755
0.319,0.754
0.319,0.754
0.320,0.753
0.321,0.752
0.322,0.752
0.323,0.751
0.323,0.751
0.324,0.750
0.325,0.749
0.326,0.749
0.327,0.748
0.327,0.747
0.328,0.747
0.329,0.746
0.330,0.746
0.331,0.745
0.331,0.744
0.332,0.744
0.333,0.743
0.334,0.742
0.335,0.742
0.335,0.741
0.336,0.741
0.337,0.740
0.338,0.739
0.339,0.739
0.339,0.738
0.340,0.737
0.341,0.737
0.342,0.736
0.343,0.736
0.343,0.735
0.344,0.734
0.345,0.734
0.346,0.733
0.347,0.732
0.347,0.732
0.348,0.731
0.349,0.730
0.350,0.730
0.351,0.729
0.351,0.729
0.352,0.728
0.353,0.727
0.354,0.727
0.355,0.726
0.355,0.725
0.356,0.725
0.357,0.724
0.358,0.723
0.359,0.723
0.359,0.722
0.360,0.722
0.361,0.721
0.362,0.720
0.363,0.720
0.363,0.719
0.364,0.718
0.365,0.718
0.366,0.717
0.367,0.716
0.367,0.716
0.368,0.715
0.369,0.715
0.370,0.714
0.371,0.713
0.371,0.713
0.372,0.712
0.373,0.711
0.374,0.711
0.375,0.710
0.375,0.709
0.376,0.709
0.377,0.708
0.378,0.707
0.379,0.707
0.379,0.706
0.380,0.705
0.381,0.705
0.382,0.704
0.383,0.704
0.383,0.703
0.384,0.702
0.385,0.702
0.386,0.701
0.387,0.700
0.387,0.700
0.388,0.699
0.389,0.698
0.390,0.698
0.391,0.697
0.391,0.696
0.392,0.696
0.393,0.695
0.394,0.694
0.395,0.694
0.395,0.693
0.396,0.693
0.397,0.692
0.398,0.691
0.399,0.691
0.399,0.690
0.400,0.689
0.401,0.689
0.402,0.688
0.403,0.687
0.403,0.687
0.404,0.686
0.405,0.685
0.406,0.685
0.407,0.684
0.407,0.683
0.408,0.683
0.409,0.682
0.410,0.681
0.411,0.681
0.411,0.680
0.412,0.679
0.413,0.679
0.414,0.678
0.415,0.678
0.415,0.677
0.416,0.676
0.417,0.676
0.418,0.675
0.419,0.674
0.419,0.674
0.420,0.673
0.421,0.672
0.422,0.672
0.423,0.671
0.423,0.670
0.424,0.670
0.425,0.669
0.426,0.668
0.427,0.668
0.427,0.667
0.428,0.666
0.429,0.666
0.430,0.665
0.431,0.665
0.431,0.664
0.432,0.663
0.433,0.663
0.434,0.662
0.435,0.661
0.435,0.661
0.436,0.660
0.437,0.659
0.438,0.659
0.439,0.658
0.439,0.657
0.440,0.657
0.441,0.656
0.442,0.655
0.443,0.655
0.443,0.654
0.444,0.653
0.445,0.653
0.446,0.652
0.447,0.652
0.447,0.651
0.448,0.650
0.449,0.650
0.450,0.649
0.451,0.648
0.451,0.648
0.452,0.647
0.453,0.646
0.454,0.646
0.455,0.645
0.455,0.644
0.456,0.644
0.457,0.643
0.458,0.642
0.459,0.642
0.459,0.641
0.460,0.641
0.461,0.640
0.462,0.639
0.463,0.639
0.463,0.638
0.464,0.637
0.465,0.637
0.466,0.636
0.467,0.635
0.467,0.635
0.468,0.634
0.469,0.633
0.470,0.633
0.471,0.632
0.471,0.631
0.472,0.631
0.473,0.630
0.474,0.630
0.475,0.629
0.475,0.628
0.476,0.628
0.477,0.627
0.478,0.626
0.479,0.626
0.479,0.625
0.480,0.624
0.481,0.624
0.482,0.623
0.483,0.623
0.483,0.622
0.484,0.621
0.485,0.621
0.486,0.620
0.487,0.619
0.487,0.619
0.488,0.618
0.489,0.617
0.490,0.617
0.491,0.616
0.491,0.616
0.492,0.615
0.493,0.614
0.494,0.614
0.495,0.613
0.495,0.612
0.496,0.612
0.497,0.611
0.498,0.610
0.499,0.610
0.499,0.609
0.500,0.609
0.501,0.608
0.502,0.607
0.503,0.607
0.503,0.606
0.504,0.605
0.505,0.605
0.506,0.604
0.507,0.604
0.507,0.603
0.508,0.602
0.509,0.602
0.510,0.601
0.511,0.600
0.511,0.600
0.512,0.599
0.513,0.599
0.514,0.598
0.515,0.597
0.515,0.597
0.516,0.596
0.517,0.595
0.518,0.595
0.519,0.594
0.519,0.594
0.520,0.593
0.521,0.592
0.522,0.592
0.523,0.591
0.523,0.590
0.524,0.590
0.525,0.589
0.526,0.589
0.527,0.588
0.527,0.587
0.528,0.587
0.529,0.586
0.530,0.585
0.531,0.585
0.531,0.584
0.532,0.584
0.533,0.583
0.534,0.582
0.535,0.582
0.535,0.581
0.536,0.581
0.537,0.580
0.538,0.579
0.539,0.579
0.539,0.578
0.540,0.578
0.541,0.577
0.542,0.576
0.543,0.576
0.543,0.575
0.544,0.574
0.545,0.574
0.546,0.573
0.547,0.573
0.547,0.572
0.548,0.571
0.549,0.571
0.550,0.570
0.551,0.570
0.551,0.569
0.552,0.568
0.553,0.568
0.554,0.567
0.555,0.567
0.555,0.566
0.556,0.565
0.557,0.565
0.558,0.564
0.559,0.564
0.559,0.563
0.560,0.562
0.561,0.562
0.562,0.561
0.563,0.561
0.563,0.560
0.564,0.559
0.565,0.559
0.566,0.558
0.567,0.558
0.567,0.557
0.568,0.557
0.569,0.556
0.570,0.555
0.571,0.555
0.571,0.554
0.572,0.554
0.573,0.553
0.574,0.552
0.575,0.552
0.575,0.551
0.576,0.551
0.577,0.550
0.578,0.549
0.579,0.549
0.579,0.548
0.580,0.548
0.581,0.547
0.582,0.547
0.583,0.546
0.583,0.545
0.584,0.545
0.585,0.544
0.586,0.544
0.587,0.543
0.587,0.543
0.588,0.542
0.589,0.541
0.590,0.541
0.591,0.540
0.591,0.540
0.592,0.539
0.593,0.538
0.594,0.538
0.595,0.537
0.595,0.537
0.596,0.536
0.597,0.536
0.598,0.535
0.599,0.535
0.599,0.534
0.600,0.533
0.601,0.533
0.602,0.532
0.603,0.532
0.604,0.531
0.604,0.531
0.605,0.530
0.606,0.529
0.607,0.529
0.608,0.528
0.608,0.528
0.609,0.527
0.610,0.527
0.611,0.526
0.612,0.526
0.612,0.525
0.613,0.524
0.614,0.524
0.615,0.523
0.616,0.523
0.616,0.522
0.617,0.522
0.618,0.521
0.619,0.521
0.620,0.520
0.620,0.519
0.621,0.519
0.622,0.518
0.623,0.518
0.624,0.517
0.624,0.517
0.625,0.516
0.626,0.516
0.627,0.515
0.628,0.515
0.628,0.514
0.629,0.513
0.630,0.513
0.631,0.512
0.632,0.512
0.632,0.511
0.633,0.511
0.634,0.510
0.635,0.510
0.636,0.509
0.636,0.509
0.637,0.508
0.638,0.508
0.639,0.507
0.640,0.506
0.640,0.506
0.641,0.505
0.642,0.505
0.643,0.504
0.644,0.504
0.644,0.503
0.645,0.503
0.646,0.502
0.647,0.502
0.648,0.501
0.648,0.501
0.649,0.500
0.650,0.500
0.651,0.499
0.652,0.499
0.652,0.498
0.653,0.498
0.654,0.497
0.655,0.496
0.656,0.496
0.656,0.495
0.657,0.495
0.658,0.494
0.659,0.494
0.660,0.493
0.660,0.493
0.661,0.492
0.662,0.492
0.663,0.491
0.664,0.491
0.664,0.490
0.665,0.490
0.666,0.489
0.667,0.489
0.668,0.488
0.668,0.488
0.669,0.487
0.670,0.487
0.671,0.486
0.672,0.486
0.672,0.485
0.673,0.485
0.674,0.484
0.675,0.484
0.676,0.483
0.676,0.483
0.677,0.482
0.678,0.482
0.679,0.481
0.680,0.481
0.680,0.480
0.681,0.480
0.682,0.479
0.683,0.479
0.684,0.478
0.684,0.478
0.685,0.477
0.686,0.477
0.687,0.476
0.688,0.476
0.688,0.475
0.689,0.475
0.690,0.474
0.691,0.474
0.692,0.473
0.692,0.473
0.693,0.472
0.694,0.472
0.695,0.472
0.696,0.471
0.696,0.471
0.697,0.470
0.698,0.470
0.699,0.469
0.700,0.469
0.700,0.468
0.701,0.468
0.702,0.467
0.703,0.467
0.704,0.466
0.704,0.466
0.705,0.465
0.706,0.465
0.707,0.464
0.708,0.464
0.708,0.463
0.709,0.463
0.710,0.463
0.711,0.462
0.712,0.462
0.712,0.461
0.713,0.461
0.714,0.460
0.715,0.460
0.716,0.459
0.716,0.459
0.717,0.458
0.718,0.458
0.719,0.457
0.720,0.457
0.720,0.457
0.721,0.456
0.722,0.456
0.723,0.455
0.724,0.455
0.724,0.454
0.725,0.454
0.726,0.453
0.727,0.453
0.728,0.453
0.728,0.452
0.729,0.452
0.730,0.451
0.731,0.451
0.732,0.450
0.732,0.450
0.733,0.449
0.734,0.449
0.735,0.449
0.736,0.448
0.736,0.448
0.737,0.447
0.738,0.447
0.739,0.446
0.740,0.446
0.740,0.445
0.741,0.445
0.742,0.445
0.743,0.444
0.744,0.444
0.744,0.443
0.745,0.443
0.746,0.442
0.747,0.442
0.748,0.442
0.748,0.441
0.749,0.441
0.750,0.440
0.751,0.440
0.752,0.439
0.752,0.439
0.753,0.439
0.754,0.438
0.755,0.438
0.756,0.437
0.756,0.437
0.757,0.437
0.758,0.436
0.759,0.436
0.760,0.435
0.760,0.435
0.761,0.434
0.762,0.434
0.763,0.434
0.764,0.433
0.764,0.433
0.765,0.432
0.766,0.432
0.767,0.432
0.768,0.431
0.768,0.431
0.769,0.430
0.770,0.430
0.771,0.430
0.772,0.429
0.772,0.429
0.773,0.428
0.774,0.428
0.775,0.428
0.776,0.427
0.776,0.427
0.777,0.426
0.778,0.426
0.779,0.426
0.780,0.425
0.780,0.425
0.781,0.424
0.782,0.424
0.783,0.424
0.784,0.423
0.784,0.423
0.785,0.422
0.786,0.422
0.787,0.422
0.788,0.421
0.788,0.421
0.789,0.421
0.790,0.420
0.791,0.420
0.792,0.419
0.792,0.419
0.793,0.419
0.794,0.418
0.795,0.418
0.796,0.417
0.796,0.417
0.797,0.417
0.798,0.416
0.799,0.416
0.800,0.416
0.800,0.415
0.801,0.415
0.802,0.414
0.803,0.414
0.804,0.414
0.804,0.413
0.805,0.413
0.806,0.413
0.807,0.412
0.808,0.412
0.808,0.412
0.809,0.411
0.810,0.411
0.811,0.410
0.812,0.410
0.812,0.410
0.813,0.409
0.814,0.409
0.815,0.409
0.816,0.408
0.816,0.408
0.817,0.408
0.818,0.407
0.819,0.407
0.820,0.407
0.820,0.406
0.821,0.406
0.822,0.405
0.823,0.405
0.824,0.405
0.824,0.404
0.825,0.404
0.826,0.404
0.827,0.403
0.828,0.403
0.828,0.403
0.829,0.402
0.830,0.402
0.831,0.402
0.832,0.401
0.832,0.401
0.833,0.401
0.834,0.400
0.835,0.400
0.836,0.400
0.836,0.399
0.837,0.399
0.838,0.399
0.839,0.398
0.840,0.398
0.840,0.398
0.841,0.397
0.842,0.397
0.843,0.397
0.844,0.396
0.844,0.396
0.845,0.396
0.846,0.395
0.847,0.395
0.848,0.395
0.848,0.394
0.849,0.394
0.850,0.394
0.851,0.393
0.852,0.393
0.852,0.393
0.853,0.392
0.854,0.392
0.855,0.392
0.856,0.391
0.856,0.391
0.857,0.391
0.858,0.390
0.859,0.390
0.860,0.390
0.860,0.390
0.861,0.389
0.862,0.389
0.863,0.389
0.864,0.388
0.864,0.388
0.865,0.388
0.866,0.387
0.867,0.387
0.868,0.387
0.868,0.386
0.869,0.386
0.870,0.386
0.871,0.386
0.872,0.385
0.872,0.385
0.873,0.385
0.874,0.384
0.875,0.384
0.876,0.384
0.876,0.383
0.877,0.383
0.878,0.383
0.879,0.383
0.880,0.382
0.880,0.382
0.881,0.382
0.882,0.381
0.883,0.381
0.884,0.381
0.884,0.380
0.885,0.380
0.886,0.380
0.887,0.380
0.888,0.379
0.888,0.379
0.889,0.379
0.890,0.378
0.891,0.378
0.892,0.378
0.892,0.378
0.893,0.377
0.894,0.377
0.895,0.377
0.896,0.376
0.896,0.376
0.897,0.376
0.898,0.376
0.899,0.375
0.900,0.375
0.900,0.375
0.901,0.375
0.902,0.374
0.903,0.374
0.904,0.374
0.904,0.373
0.905,0.373
0.906,0.373
0.907,0.373
0.908,0.372
0.908,0.372
0.909,0.372
0.910,0.372
0.911,0.371
0.912,0.371
0.912,0.371
0.913,0.371
0.914,0.370
0.915,0.370
0.916,0.370
0.916,0.369
0.917,0.369
0.918,0.369
0.919,0.369
0.920,0.368
0.920,0.368
0.921,0.368
0.922,0.368
0.923,0.367
0.924,0.367
0.924,0.367
0.925,0.367
0.926,0.366
0.927,0.366
0.928,0.366
0.928,0.366
0.929,0.365
0.930,0.365
0.931,0.365
0.932,0.365
0.932,0.364
0.933,0.364
0.934,0.364
0.935,0.364
0.936,0.363
0.936,0.363
0.937,0.363
0.938,0.363
0.939,0.362
0.940,0.362
0.940,0.362
0.941,0.362
0.942,0.362
0.943,0.361
0.944,0.361
0.944,0.361
0.945,0.361
0.946,0.360
0.947,0.360
0.948,0.360
0.948,0.360
0.949,0.359
0.950,0.359
0.951,0.359
0.952,0.359
0.952,0.359
0.953,0.358
0.954,0.358
0.955,0.358
0.956,0.358
0.956,0.357
0.957,0.357
0.958,0.357
0.959,0.357
0.960,0.356
0.960,0.356
0.961,0.356
0.962,0.356
0.963,0.356
0.964,0.355
0.964,0.355
0.965,0.355
0.966,0.355
0.967,0.355
0.968,0.354
0.968,0.354
0.969,0.354
0.970,0.354
0.971,0.353
0.972,0.353
0.972,0.353
0.973,0.353
0.974,0.353
0.975,0.352
0.976,0.352
0.976,0.352
0.977,0.352
0.978,0.352
0.979,0.351
0.980,0.351
0.980,0.351
0.981,0.351
0.982,0.351
0.983,0.350
0.984,0.350
0.984,0.350
0.985,0.350
0.986,0.350
0.987,0.349
0.988,0.349
0.988,0.349
0.989,0.349
0.990,0.349
0.991,0.348
0.992,0.348
0.992,0.348
0.993,0.348
0.994,0.348
0.995,0.347
0.996,0.347
0.996,0.347
0.997,0.347
0.998,0.347
0.999,0.346
1.000,0.346
1.001,0.346
1.001,0.346
1.002,0.346
1.003,0.345
1.004,0.345
1.005,0.345
1.005,0.345
1.006,0.345
1.007,0.345
1.008,0.344
1.009,0.344
1.009,0.344
1.010,0.344
1.011,0.344
1.012,0.343
1.013,0.343
1.013,0.343
1.014,0.343
1.015,0.343
1.016,0.343
1.017,0.342
1.017,0.342
1.018,0.342
1.019,0.342
1.020,0.342
1.021,0.342
1.021,0.341
1.022,0.341
1.023,0.341
1.024,0.341
1.025,0.341
1.025,0.340
1.026,0.340
1.027,0.340
1.028,0.340
1.029,0.340
1.029,0.340
1.030,0.339
1.031,0.339
1.032,0.339
1.033,0.339
1.033,0.339
1.034,0.339
1.035,0.338
1.036,0.338
1.037,0.338
1.037,0.338
1.038,0.338
1.039,0.338
1.040,0.338
1.041,0.337
1.041,0.337
1.042,0.337
1.043,0.337
1.044,0.337
1.045,0.337
1.045,0.336
1.046,0.336
1.047,0.336
1.048,0.336
1.049,0.336
1.049,0.336
1.050,0.335
1.051,0.335
1.052,0.335
1.053,0.335
1.053,0.335
1.054,0.335
1.055,0.335
1.056,0.334
1.057,0.334
1.057,0.334
1.058,0.334
1.059,0.334
1.060,0.334
1.061,0.334
1.061,0.333
1.062,0.333
1.063,0.333
1.064,0.333
1.065,0.333
1.065,0.333
1.066,0.333
1.067,0.332
1.068,0.332
1.069,0.332
1.069,0.332
1.070,0.332
1.071,0.332
1.072,0.332
1.073,0.331
1.073,0.331
1.074,0.331
1.075,0.331
1.076,0.331
1.077,0.331
1.077,0.331
1.078,0.330
1.079,0.330
1.080,0.330
1.081,0.330
1.081,0.330
1.082,0.330
1.083,0.330
1.084,0.330
1.085,0.329
1.085,0.329
1.086,0.329
1.087,0.329
1.088,0.329
1.089,0.329
1.089,0.329
1.090,0.329
1.091,0.328
1.092,0.328
1.093,0.328
1.093,0.328
1.094,0.328
1.095,0.328
1.096,0.328
1.097,0.328
1.097,0.327
1.098,0.327
1.099,0.327
1.100,0.327
1.101,0.327
1.101,0.327
1.102,0.327
1.103,0.327
1.104,0.326
1.105,0.326
1.105,0.326
1.106,0.326
1.107,0.326
1.108,0.326
1.109,0.326
1.109,0.326
1.110,0.326
1.111,0.325
1.112,0.325
1.113,0.325
1.113,0.325
1.114,0.325
1.115,0.325
1.116,0.325
1.117,0.325
1.117,0.324
1.118,0.324
1.119,0.324
1.120,0.324
1.121,0.324
1.121,0.324
1.122,0.324
1.123,0.324
1.124,0.324
1.125,0.324
1.125,0.323
1.126,0.323
1.127,0.323
1.128,0.323
1.129,0.323
1.129,0.323
1.130,0.323
1.131,0.323
1.132,0.323
1.133,0.322
1.133,0.322
1.134,0.322
1.135,0.322
1.136,0.322
1.137,0.322
1.137,0.322
1.138,0.322
1.139,0.322
1.140,0.322
1.141,0.321
1.141,0.321
1.142,0.321
1.143,0.321
1.144,0.321
1.145,0.321
1.145,0.321
1.146,0.321
1.147,0.321
1.148,0.321
1.149,0.320
1.149,0.320
1.150,0.320
1.151,0.320
1.152,0.320
1.153,0.320
1.153,0.320
1.154,0.320
1.155,0.320
1.156,0.320
1.157,0.320
1.157,0.319
1.158,0.319
1.159,0.319
1.160,0.319
1.161,0.319
1.161,0.319
1.162,0.319
1.163,0.319
1.164,0.319
1.165,0.319
1.165,0.319
1.166,0.318
1.167,0.318
1.168,0.318
1.169,0.318
1.169,0.318
1.170,0.318
1.171,0.318
1.172,0.318
1.173,0.318
1.173,0.318
1.174,0.318
1.175,0.318
1.176,0.317
1.177,0.317
1.177,0.317
1.178,0.317
1.179,0.317
1.180,0.317
1.181,0.317
1.181,0.317
1.182,0.317
1.183,0.317
1.184,0.317
1.185,0.317
1.185,0.317
1.186,0.316
1.187,0.316
1.188,0.316
1.189,0.316
1.189,0.316
1.190,0.316
1.191,0.316
1.192,0.316
1.193,0.316
1.193,0.316
1.194,0.316
1.195,0.316
1.196,0.316
1.197,0.315
1.197,0.315
1.198,0.315
1.199,0.315
1.200,0.315
1.201,0.315
1.201,0.315
1.202,0.315
1.203,0.315
1.204,0.315
1.205,0.315
1.205,0.315
1.206,0.315
1.207,0.315
1.208,0.314
1.209,0.314
1.209,0.314
1.210,0.314
1.211,0.314
1.212,0.314
1.213,0.314
1.213,0.314
1.214,0.314
1.215,0.314
1.216,0.314
1.217,0.314
1.217,0.314
1.218,0.314
1.219,0.314
1.220,0.313
1.221,0.313
1.221,0.313
1.222,0.313
1.223,0.313
1.224,0.313
1.225,0.313
1.225,0.313
1.226,0.313
1.227,0.313
1.228,0.313
1.229,0.313
1.229,0.313
1.230,0.313
1.231,0.313
1.232,0.313
1.233,0.312
1.233,0.312
1.234,0.312
1.235,0.312
1.236,0.312
1.237,0.312
1.237,0.312
1.238,0.312
1.239,0.312
1.240,0.312
1.241,0.312
1.241,0.312
1.242,0.312
1.243,0.312
1.244,0.312
1.245,0.312
1.245,0.312
1.246,0.311
1.247,0.311
1.248,0.311
1.249,0.311
1.249,0.311
1.250,0.311
1.251,0.311
1.252,0.311
1.253,0.311
1.253,0.311
1.254,0.311
1.255,0.311
1.256,0.311
1.257,0.311
1.257,0.311
1.258,0.311
1.259,0.311
1.260,0.311
1.261,0.310
1.261,0.310
1.262,0.310
1.263,0.310
1.264,0.310
1.265,0.310
1.265,0.310
1.266,0.310
1.267,0.310
1.268,0.310
1.269,0.310
1.269,0.310
1.270,0.310
1.271,0.310
1.272,0.310
1.273,0.310
1.273,0.310
1.274,0.310
1.275,0.310
1.276,0.310
1.277,0.309
1.277,0.309
1.278,0.309
1.279,0.309
1.280,0.309
1.281,0.309
1.281,0.309
1.282,0.309
1.283,0.309
1.284,0.309
1.285,0.309
1.285,0.309
1.286,0.309
1.287,0.309
1.288,0.309
1.289,0.309
1.289,0.309
1.290,0.309
1.291,0.309
1.292,0.309
1.293,0.309
1.293,0.309
1.294,0.308
1.295,0.308
1.296,0.308
1.297,0.308
1.297,0.308
1.298,0.308
1.299,0.308
1.300,0.308
1.301,0.308
1.301,0.308
1.302,0.308
1.303,0.308
1.304,0.308
1.305,0.308
1.305,0.308
1.306,0.308
1.307,0.308
1.308,0.308
1.309,0.308
1.309,0.308
1.310,0.308
1.311,0.308
1.312,0.308
1.313,0.308
1.313,0.308
1.314,0.307
1.315,0.307
1.316,0.307
1.317,0.307
1.317,0.307
1.318,0.307
1.319,0.307
1.320,0.307
1.321,0.307
1.321,0.307
1.322,0.307
1.323,0.307
1.324,0.307
1.325,0.307
1.325,0.307
1.326,0.307
1.327,0.307
1.328,0.307
1.329,0.307
1.329,0.307
1.330,0.307
1.331,0.307
1.332,0.307
1.333,0.307
1.333,0.307
1.334,0.307
1.335,0.307
1.336,0.306
1.337,0.306
1.337,0.306
1.338,0.306
1.339,0.306
1.340,0.306
1.341,0.306
1.341,0.306
1.342,0.306
1.343,0.306
1.344,0.306
1.345,0.306
1.345,0.306
1.346,0.306
1.347,0.306
1.348,0.306
1.349,0.306
1.349,0.306
1.350,0.306
1.351,0.306
1.352,0.306
1.353,0.306
1.353,0.306
1.354,0.306
1.355,0.306
1.356,0.306
1.357,0.306
1.357,0.306
1.358,0.306
1.359,0.306
1.360,0.306
1.361,0.305
1.361,0.305
1.362,0.305
1.363,0.305
1.364,0.305
1.365,0.305
1.365,0.305
1.366,0.305
1.367,0.305
1.368,0.305
1.369,0.305
1.369,0.305
1.370,0.305
1.371,0.305
1.372,0.305
1.373,0.305
1.373,0.305
1.374,0.305
1.375,0.305
1.376,0.305
1.377,0.305
1.377,0.305
1.378,0.305
1.379,0.305
1.380,0.305
1.381,0.305
1.381,0.305
1.382,0.305
1.383,0.305
1.384,0.305
1.385,0.305
1.385,0.305
1.386,0.305
1.387,0.305
1.388,0.305
1.389,0.305
1.389,0.304
1.390,0.304
1.391,0.304
1.392,0.304
1.393,0.304
1.393,0.304
1.394,0.304
1.395,0.304
1.396,0.304
1.397,0.304
1.397,0.304
1.398,0.304
1.399,0.304
1.400,0.304
1.401,0.304
1.402,0.304
1.402,0.304
1.403,0.304
1.404,0.304
1.405,0.304
1.406,0.304
1.406,0.304
1.407,0.304
1.408,0.304
1.409,0.304
1.410,0.304
1.410,0.304
1.411,0.304
1.412,0.304
1.413,0.304
1.414,0.304
1.414,0.304
1.415,0.304
1.416,0.304
1.417,0.304
1.418,0.304
1.418,0.304
1.419,0.304
1.420,0.304
1.421,0.304
1.422,0.304
1.422,0.304
1.423,0.304
1.424,0.303
1.425,0.303
1.426,0.303
1.426,0.303
1.427,0.303
1.428,0.303
1.429,0.303
1.430,0.303
1.430,0.303
1.431,0.303
1.432,0.303
1.433,0.303
1.434,0.303
1.434,0.303
1.435,0.303
1.436,0.303
1.437,0.303
1.438,0.303
1.438,0.303
1.439,0.303
1.440,0.303
1.441,0.303
1.442,0.303
1.442,0.303
1.443,0.303
1.444,0.303
1.445,0.303
1.446,0.303
1.446,0.303
1.447,0.303
1.448,0.303
1.449,0.303
1.450,0.303
1.450,0.303
1.451,0.303
1.452,0.303
1.453,0.303
1.454,0.303
1.454,0.303
1.455,0.303
1.456,0.303
1.457,0.303
1.458,0.303
1.458,0.303
1.459,0.303
1.460,0.303
1.461,0.303
1.462,0.303
1.462,0.303
1.463,0.303
1.464,0.303
1.465,0.303
1.466,0.303
1.466,0.303
1.467,0.303
1.468,0.303
1.469,0.302
1.470,0.302
1.470,0.302
1.471,0.302
1.472,0.302
1.473,0.302
1.474,0.302
1.474,0.302
1.475,0.302
1.476,0.302
1.477,0.302
1.478,0.302
1.478,0.302
1.479,0.302
1.480,0.302
1.481,0.302
1.482,0.302
1.482,0.302
1.483,0.302
1.484,0.302
1.485,0.302
1.486,0.302
1.486,0.302
1.487,0.302
1.488,0.302
1.489,0.302
1.490,0.302
1.490,0.302
1.491,0.302
1.492,0.302
1.493,0.302
1.494,0.302
1.494,0.302
1.495,0.302
1.496,0.302
1.497,0.302
