# x_fitting, y_fitting
0.334,0.819
0.335,0.819
0.335,0.818
0.336,0.818
0.337,0.817
0.338,0.817
0.339,0.817
0.339,0.816
0.340,0.816
0.341,0.816
0.342,0.815
0.343,0.815
0.343,0.815
0.344,0.814
0.345,0.814
0.346,0.814
0.347,0.813
0.347,0.813
0.348,0.812
0.349,0.812
0.350,0.812
0.351,0.811
0.351,0.811
0.352,0.811
0.353,0.810
0.354,0.810
0.355,0.810
0.355,0.809
0.356,0.809
0.357,0.808
0.358,0.808
0.359,0.808
0.359,0.807
0.360,0.807
0.361,0.807
0.362,0.806
0.363,0.806
0.363,0.805
0.364,0.805
0.365,0.805
0.366,0.804
0.367,0.804
0.367,0.804
0.368,0.803
0.369,0.803
0.370,0.802
0.371,0.802
0.371,0.802
0.372,0.801
0.373,0.801
0.374,0.800
0.375,0.800
0.375,0.800
0.376,0.799
0.377,0.799
0.378,0.799
0.379,0.798
0.379,0.798
0.380,0.797
0.381,0.797
0.382,0.797
0.383,0.796
0.383,0.796
0.384,0.795
0.385,0.795
0.386,0.795
0.387,0.794
0.387,0.794
0.388,0.793
0.389,0.793
0.390,0.793
0.391,0.792
0.391,0.792
0.392,0.791
0.393,0.791
0.394,0.791
0.395,0.790
0.395,0.790
0.396,0.789
0.397,0.789
0.398,0.789
0.399,0.788
0.399,0.788
0.400,0.787
0.401,0.787
0.402,0.787
0.403,0.786
0.403,0.786
0.404,0.785
0.405,0.785
0.406,0.785
0.407,0.784
0.407,0.784
0.408,0.783
0.409,0.783
0.410,0.783
0.411,0.782
0.411,0.782
0.412,0.781
0.413,0.781
0.414,0.781
0.415,0.780
0.415,0.780
0.416,0.779
0.417,0.779
0.418,0.778
0.419,0.778
0.419,0.778
0.420,0.777
0.421,0.777
0.422,0.776
0.423,0.776
0.423,0.776
0.424,0.775
0.425,0.775
0.426,0.774
0.427,0.774
0.427,0.773
0.428,0.773
0.429,0.773
0.430,0.772
0.431,0.772
0.431,0.771
0.432,0.771
0.433,0.771
0.434,0.770
0.435,0.770
0.435,0.769
0.436,0.769
0.437,0.768
0.438,0.768
0.439,0.768
0.439,0.767
0.440,0.767
0.441,0.766
0.442,0.766
0.443,0.765
0.443,0.765
0.444,0.765
0.445,0.764
0.446,0.764
0.447,0.763
0.447,0.763
0.448,0.762
0.449,0.762
0.450,0.762
0.451,0.761
0.451,0.761
0.452,0.760
0.453,0.760
0.454,0.759
0.455,0.759
0.455,0.759
0.456,0.758
0.457,0.758
0.458,0.757
0.459,0.757
0.459,0.756
0.460,0.756
0.461,0.755
0.462,0.755
0.463,0.755
0.463,0.754
0.464,0.754
0.465,0.753
0.466,0.753
0.467,0.752
0.467,0.752
0.468,0.752
0.469,0.751
0.470,0.751
0.471,0.750
0.471,0.750
0.472,0.749
0.473,0.749
0.474,0.748
0.475,0.748
0.475,0.748
0.476,0.747
0.477,0.747
0.478,0.746
0.479,0.746
0.479,0.745
0.480,0.745
0.481,0.744
0.482,0.744
0.483,0.744
0.483,0.743
0.484,0.743
0.485,0.742
0.486,0.742
0.487,0.741
0.487,0.741
0.488,0.740
0.489,0.740
0.490,0.740
0.491,0.739
0.491,0.739
0.492,0.738
0.493,0.738
0.494,0.737
0.495,0.737
0.495,0.736
0.496,0.736
0.497,0.736
0.498,0.735
0.499,0.735
0.499,0.734
0.500,0.734
0.501,0.733
0.502,0.733
0.503,0.732
0.503,0.732
0.504,0.731
0.505,0.731
0.506,0.731
0.507,0.730
0.507,0.730
0.508,0.729
0.509,0.729
0.510,0.728
0.511,0.728
0.511,0.727
0.512,0.727
0.513,0.726
0.514,0.726
0.515,0.726
0.515,0.725
0.516,0.725
0.517,0.724
0.518,0.724
0.519,0.723
0.519,0.723
0.520,0.722
0.521,0.722
0.522,0.721
0.523,0.721
0.523,0.721
0.524,0.720
0.525,0.720
0.526,0.719
0.527,0.719
0.527,0.718
0.528,0.718
0.529,0.717
0.530,0.717
0.531,0.716
0.531,0.716
0.532,0.716
0.533,0.715
0.534,0.715
0.535,0.714
0.535,0.714
0.536,0.713
0.537,0.713
0.538,0.712
0.539,0.712
0.539,0.711
0.540,0.711
0.541,0.710
0.542,0.710
0.543,0.710
0.543,0.709
0.544,0.709
0.545,0.708
0.546,0.708
0.547,0.707
0.547,0.707
0.548,0.706
0.549,0.706
0.550,0.705
0.551,0.705
0.551,0.704
0.552,0.704
0.553,0.704
0.554,0.703
0.555,0.703
0.555,0.702
0.556,0.702
0.557,0.701
0.558,0.701
0.559,0.700
0.559,0.700
0.560,0.699
0.561,0.699
0.562,0.698
0.563,0.698
0.563,0.698
0.564,0.697
0.565,0.697
0.566,0.696
0.567,0.696
0.567,0.695
0.568,0.695
0.569,0.694
0.570,0.694
0.571,0.693
0.571,0.693
0.572,0.692
0.573,0.692
0.574,0.691
0.575,0.691
0.575,0.691
0.576,0.690
0.577,0.690
0.578,0.689
0.579,0.689
0.579,0.688
0.580,0.688
0.581,0.687
0.582,0.687
0.583,0.686
0.583,0.686
0.584,0.685
0.585,0.685
0.586,0.685
0.587,0.684
0.587,0.684
0.588,0.683
0.589,0.683
0.590,0.682
0.591,0.682
0.591,0.681
0.592,0.681
0.593,0.680
0.594,0.680
0.595,0.679
0.595,0.679
0.596,0.678
0.597,0.678
0.598,0.678
0.599,0.677
0.599,0.677
0.600,0.676
0.601,0.676
0.602,0.675
0.603,0.675
0.604,0.674
0.604,0.674
0.605,0.673
0.606,0.673
0.607,0.672
0.608,0.672
0.608,0.672
0.609,0.671
0.610,0.671
0.611,0.670
0.612,0.670
0.612,0.669
0.613,0.669
0.614,0.668
0.615,0.668
0.616,0.667
0.616,0.667
0.617,0.666
0.618,0.666
0.619,0.665
0.620,0.665
0.620,0.665
0.621,0.664
0.622,0.664
0.623,0.663
0.624,0.663
0.624,0.662
0.625,0.662
0.626,0.661
0.627,0.661
0.628,0.660
0.628,0.660
0.629,0.659
0.630,0.659
0.631,0.659
0.632,0.658
0.632,0.658
0.633,0.657
0.634,0.657
0.635,0.656
0.636,0.656
0.636,0.655
0.637,0.655
0.638,0.654
0.639,0.654
0.640,0.653
0.640,0.653
0.641,0.652
0.642,0.652
0.643,0.652
0.644,0.651
0.644,0.651
0.645,0.650
0.646,0.650
0.647,0.649
0.648,0.649
0.648,0.648
0.649,0.648
0.650,0.647
0.651,0.647
0.652,0.646
0.652,0.646
0.653,0.646
0.654,0.645
0.655,0.645
0.656,0.644
0.656,0.644
0.657,0.643
0.658,0.643
0.659,0.642
0.660,0.642
0.660,0.641
0.661,0.641
0.662,0.640
0.663,0.640
0.664,0.640
0.664,0.639
0.665,0.639
0.666,0.638
0.667,0.638
0.668,0.637
0.668,0.637
0.669,0.636
0.670,0.636
0.671,0.635
0.672,0.635
0.672,0.635
0.673,0.634
0.674,0.634
0.675,0.633
0.676,0.633
0.676,0.632
0.677,0.632
0.678,0.631
0.679,0.631
0.680,0.630
0.680,0.630
0.681,0.629
0.682,0.629
0.683,0.629
0.684,0.628
0.684,0.628
0.685,0.627
0.686,0.627
0.687,0.626
0.688,0.626
0.688,0.625
0.689,0.625
0.690,0.624
0.691,0.624
0.692,0.624
0.692,0.623
0.693,0.623
0.694,0.622
0.695,0.622
0.696,0.621
0.696,0.621
0.697,0.620
0.698,0.620
0.699,0.619
0.700,0.619
0.700,0.619
0.701,0.618
0.702,0.618
0.703,0.617
0.704,0.617
0.704,0.616
0.705,0.616
0.706,0.615
0.707,0.615
0.708,0.615
0.708,0.614
0.709,0.614
0.710,0.613
0.711,0.613
0.712,0.612
0.712,0.612
0.713,0.611
0.714,0.611
0.715,0.610
0.716,0.610
0.716,0.610
0.717,0.609
0.718,0.609
0.719,0.608
0.720,0.608
0.720,0.607
0.721,0.607
0.722,0.606
0.723,0.606
0.724,0.606
0.724,0.605
0.725,0.605
0.726,0.604
0.727,0.604
0.728,0.603
0.728,0.603
0.729,0.602
0.730,0.602
0.731,0.602
0.732,0.601
0.732,0.601
0.733,0.600
0.734,0.600
0.735,0.599
0.736,0.599
0.736,0.598
0.737,0.598
0.738,0.598
0.739,0.597
0.740,0.597
0.740,0.596
0.741,0.596
0.742,0.595
0.743,0.595
0.744,0.594
0.744,0.594
0.745,0.594
0.746,0.593
0.747,0.593
0.748,0.592
0.748,0.592
0.749,0.591
0.750,0.591
0.751,0.591
0.752,0.590
0.752,0.590
0.753,0.589
0.754,0.589
0.755,0.588
0.756,0.588
0.756,0.587
0.757,0.587
0.758,0.587
0.759,0.586
0.760,0.586
0.760,0.585
0.761,0.585
0.762,0.584
0.763,0.584
0.764,0.584
0.764,0.583
0.765,0.583
0.766,0.582
0.767,0.582
0.768,0.581
0.768,0.581
0.769,0.581
0.770,0.580
0.771,0.580
0.772,0.579
0.772,0.579
0.773,0.578
0.774,0.578
0.775,0.578
0.776,0.577
0.776,0.577
0.777,0.576
0.778,0.576
0.779,0.575
0.780,0.575
0.780,0.575
0.781,0.574
0.782,0.574
0.783,0.573
0.784,0.573
0.784,0.572
0.785,0.572
0.786,0.572
0.787,0.571
0.788,0.571
0.788,0.570
0.789,0.570
0.790,0.569
0.791,0.569
0.792,0.569
0.792,0.568
0.793,0.568
0.794,0.567
0.795,0.567
0.796,0.567
0.796,0.566
0.797,0.566
0.798,0.565
0.799,0.565
0.800,0.564
0.800,0.564
0.801,0.564
0.802,0.563
0.803,0.563
0.804,0.562
0.804,0.562
0.805,0.561
0.806,0.561
0.807,0.561
0.808,0.560
0.808,0.560
0.809,0.559
0.810,0.559
0.811,0.559
0.812,0.558
0.812,0.558
0.813,0.557
0.814,0.557
0.815,0.557
0.816,0.556
0.816,0.556
0.817,0.555
0.818,0.555
0.819,0.554
0.820,0.554
0.820,0.554
0.821,0.553
0.822,0.553
0.823,0.552
0.824,0.552
0.824,0.552
0.825,0.551
0.826,0.551
0.827,0.550
0.828,0.550
0.828,0.550
0.829,0.549
0.830,0.549
0.831,0.548
0.832,0.548
0.832,0.548
0.833,0.547
0.834,0.547
0.835,0.546
0.836,0.546
0.836,0.546
0.837,0.545
0.838,0.545
0.839,0.544
0.840,0.544
0.840,0.544
0.841,0.543
0.842,0.543
0.843,0.542
0.844,0.542
0.844,0.542
0.845,0.541
0.846,0.541
0.847,0.540
0.848,0.540
0.848,0.540
0.849,0.539
0.850,0.539
0.851,0.538
0.852,0.538
0.852,0.538
0.853,0.537
0.854,0.537
0.855,0.536
0.856,0.536
0.856,0.536
0.857,0.535
0.858,0.535
0.859,0.534
0.860,0.534
0.860,0.534
0.861,0.533
0.862,0.533
0.863,0.532
0.864,0.532
0.864,0.532
0.865,0.531
0.866,0.531
0.867,0.531
0.868,0.530
0.868,0.530
0.869,0.529
0.870,0.529
0.871,0.529
0.872,0.528
0.872,0.528
0.873,0.527
0.874,0.527
0.875,0.527
0.876,0.526
0.876,0.526
0.877,0.526
0.878,0.525
0.879,0.525
0.880,0.524
0.880,0.524
0.881,0.524
0.882,0.523
0.883,0.523
0.884,0.523
0.884,0.522
0.885,0.522
0.886,0.521
0.887,0.521
0.888,0.521
0.888,0.520
0.889,0.520
0.890,0.520
0.891,0.519
0.892,0.519
0.892,0.518
0.893,0.518
0.894,0.518
0.895,0.517
0.896,0.517
0.896,0.517
0.897,0.516
0.898,0.516
0.899,0.515
0.900,0.515
0.900,0.515
0.901,0.514
0.902,0.514
0.903,0.514
0.904,0.513
0.904,0.513
0.905,0.512
0.906,0.512
0.907,0.512
0.908,0.511
0.908,0.511
0.909,0.511
0.910,0.510
0.911,0.510
0.912,0.510
0.912,0.509
0.913,0.509
0.914,0.508
0.915,0.508
0.916,0.508
0.916,0.507
0.917,0.507
0.918,0.507
0.919,0.506
0.920,0.506
0.920,0.506
0.921,0.505
0.922,0.505
0.923,0.505
0.924,0.504
0.924,0.504
0.925,0.503
0.926,0.503
0.927,0.503
0.928,0.502
0.928,0.502
0.929,0.502
0.930,0.501
0.931,0.501
0.932,0.501
0.932,0.500
0.933,0.500
0.934,0.500
0.935,0.499
0.936,0.499
0.936,0.499
0.937,0.498
0.938,0.498
0.939,0.497
0.940,0.497
0.940,0.497
0.941,0.496
0.942,0.496
0.943,0.496
0.944,0.495
0.944,0.495
0.945,0.495
0.946,0.494
0.947,0.494
0.948,0.494
0.948,0.493
0.949,0.493
0.950,0.493
0.951,0.492
0.952,0.492
0.952,0.492
0.953,0.491
0.954,0.491
0.955,0.491
0.956,0.490
0.956,0.490
0.957,0.490
0.958,0.489
0.959,0.489
0.960,0.489
0.960,0.488
0.961,0.488
0.962,0.488
0.963,0.487
0.964,0.487
0.964,0.487
0.965,0.486
0.966,0.486
0.967,0.486
0.968,0.485
0.968,0.485
0.969,0.485
0.970,0.484
0.971,0.484
0.972,0.484
0.972,0.483
0.973,0.483
0.974,0.483
0.975,0.482
0.976,0.482
0.976,0.482
0.977,0.481
0.978,0.481
0.979,0.481
0.980,0.480
0.980,0.480
0.981,0.480
0.982,0.479
0.983,0.479
0.984,0.479
0.984,0.478
0.985,0.478
0.986,0.478
0.987,0.477
0.988,0.477
0.988,0.477
0.989,0.477
0.990,0.476
0.991,0.476
0.992,0.476
0.992,0.475
0.993,0.475
0.994,0.475
0.995,0.474
0.996,0.474
0.996,0.474
0.997,0.473
0.998,0.473
0.999,0.473
1.000,0.472
1.001,0.472
1.001,0.472
1.002,0.472
1.003,0.471
1.004,0.471
1.005,0.471
1.005,0.470
1.006,0.470
1.007,0.470
1.008,0.469
1.009,0.469
1.009,0.469
1.010,0.468
1.011,0.468
1.012,0.468
1.013,0.468
1.013,0.467
1.014,0.467
1.015,0.467
1.016,0.466
1.017,0.466
1.017,0.466
1.018,0.465
1.019,0.465
1.020,0.465
1.021,0.465
1.021,0.464
1.022,0.464
1.023,0.464
1.024,0.463
1.025,0.463
1.025,0.463
1.026,0.462
1.027,0.462
1.028,0.462
1.029,0.462
1.029,0.461
1.030,0.461
1.031,0.461
1.032,0.460
1.033,0.460
1.033,0.460
1.034,0.460
1.035,0.459
1.036,0.459
1.037,0.459
1.037,0.458
1.038,0.458
1.039,0.458
1.040,0.458
1.041,0.457
1.041,0.457
1.042,0.457
1.043,0.456
1.044,0.456
1.045,0.456
1.045,0.456
1.046,0.455
1.047,0.455
1.048,0.455
1.049,0.454
1.049,0.454
1.050,0.454
1.051,0.454
1.052,0.453
1.053,0.453
1.053,0.453
1.054,0.452
1.055,0.452
1.056,0.452
1.057,0.452
1.057,0.451
1.058,0.451
1.059,0.451
1.060,0.451
1.061,0.450
1.061,0.450
1.062,0.450
1.063,0.449
1.064,0.449
1.065,0.449
1.065,0.449
1.066,0.448
1.067,0.448
1.068,0.448
1.069,0.448
1.069,0.447
1.070,0.447
1.071,0.447
1.072,0.446
1.073,0.446
1.073,0.446
1.074,0.446
1.075,0.445
1.076,0.445
1.077,0.445
1.077,0.445
1.078,0.444
1.079,0.444
1.080,0.444
1.081,0.444
1.081,0.443
1.082,0.443
1.083,0.443
1.084,0.443
1.085,0.442
1.085,0.442
1.086,0.442
1.087,0.442
1.088,0.441
1.089,0.441
1.089,0.441
1.090,0.441
1.091,0.440
1.092,0.440
1.093,0.440
1.093,0.439
1.094,0.439
1.095,0.439
1.096,0.439
1.097,0.438
1.097,0.438
1.098,0.438
1.099,0.438
1.100,0.437
1.101,0.437
1.101,0.437
1.102,0.437
1.103,0.436
1.104,0.436
1.105,0.436
1.105,0.436
1.106,0.436
1.107,0.435
1.108,0.435
1.109,0.435
1.109,0.435
1.110,0.434
1.111,0.434
1.112,0.434
1.113,0.434
1.113,0.433
1.114,0.433
1.115,0.433
1.116,0.433
1.117,0.432
1.117,0.432
1.118,0.432
1.119,0.432
1.120,0.431
1.121,0.431
1.121,0.431
1.122,0.431
1.123,0.430
1.124,0.430
1.125,0.430
1.125,0.430
1.126,0.430
1.127,0.429
1.128,0.429
1.129,0.429
1.129,0.429
1.130,0.428
1.131,0.428
1.132,0.428
1.133,0.428
1.133,0.427
1.134,0.427
1.135,0.427
1.136,0.427
1.137,0.427
1.137,0.426
1.138,0.426
1.139,0.426
1.140,0.426
1.141,0.425
1.141,0.425
1.142,0.425
1.143,0.425
1.144,0.425
1.145,0.424
1.145,0.424
1.146,0.424
1.147,0.424
1.148,0.423
1.149,0.423
1.149,0.423
1.150,0.423
1.151,0.423
1.152,0.422
1.153,0.422
1.153,0.422
1.154,0.422
1.155,0.422
1.156,0.421
1.157,0.421
1.157,0.421
1.158,0.421
1.159,0.420
1.160,0.420
1.161,0.420
1.161,0.420
1.162,0.420
1.163,0.419
1.164,0.419
1.165,0.419
1.165,0.419
1.166,0.419
1.167,0.418
1.168,0.418
1.169,0.418
1.169,0.418
1.170,0.418
1.171,0.417
1.172,0.417
1.173,0.417
1.173,0.417
1.174,0.416
1.175,0.416
1.176,0.416
1.177,0.416
1.177,0.416
1.178,0.415
1.179,0.415
1.180,0.415
1.181,0.415
1.181,0.415
1.182,0.414
1.183,0.414
1.184,0.414
1.185,0.414
1.185,0.414
1.186,0.413
1.187,0.413
1.188,0.413
1.189,0.413
1.189,0.413
1.190,0.413
1.191,0.412
1.192,0.412
1.193,0.412
1.193,0.412
1.194,0.412
1.195,0.411
1.196,0.411
1.197,0.411
1.197,0.411
1.198,0.411
1.199,0.410
1.200,0.410
1.201,0.410
1.201,0.410
1.202,0.410
1.203,0.409
1.204,0.409
1.205,0.409
1.205,0.409
1.206,0.409
1.207,0.409
1.208,0.408
1.209,0.408
1.209,0.408
1.210,0.408
1.211,0.408
1.212,0.407
1.213,0.407
1.213,0.407
1.214,0.407
1.215,0.407
1.216,0.407
1.217,0.406
1.217,0.406
1.218,0.406
1.219,0.406
1.220,0.406
1.221,0.405
1.221,0.405
1.222,0.405
1.223,0.405
1.224,0.405
1.225,0.405
1.225,0.404
1.226,0.404
1.227,0.404
1.228,0.404
1.229,0.404
1.229,0.404
1.230,0.403
1.231,0.403
1.232,0.403
1.233,0.403
1.233,0.403
1.234,0.403
1.235,0.402
1.236,0.402
1.237,0.402
1.237,0.402
1.238,0.402
1.239,0.402
1.240,0.401
1.241,0.401
1.241,0.401
1.242,0.401
1.243,0.401
1.244,0.401
1.245,0.400
1.245,0.400
1.246,0.400
1.247,0.400
1.248,0.400
1.249,0.400
1.249,0.399
1.250,0.399
1.251,0.399
1.252,0.399
1.253,0.399
1.253,0.399
1.254,0.398
1.255,0.398
1.256,0.398
1.257,0.398
1.257,0.398
1.258,0.398
1.259,0.398
1.260,0.397
1.261,0.397
1.261,0.397
1.262,0.397
1.263,0.397
1.264,0.397
1.265,0.396
1.265,0.396
1.266,0.396
1.267,0.396
1.268,0.396
1.269,0.396
1.269,0.396
1.270,0.395
1.271,0.395
1.272,0.395
1.273,0.395
1.273,0.395
1.274,0.395
1.275,0.395
1.276,0.394
1.277,0.394
1.277,0.394
1.278,0.394
1.279,0.394
1.280,0.394
1.281,0.393
1.281,0.393
1.282,0.393
1.283,0.393
1.284,0.393
1.285,0.393
1.285,0.393
1.286,0.392
1.287,0.392
1.288,0.392
1.289,0.392
1.289,0.392
1.290,0.392
1.291,0.392
1.292,0.392
1.293,0.391
1.293,0.391
1.294,0.391
1.295,0.391
1.296,0.391
1.297,0.391
1.297,0.391
1.298,0.390
1.299,0.390
1.300,0.390
1.301,0.390
1.301,0.390
1.302,0.390
1.303,0.390
1.304,0.389
1.305,0.389
1.305,0.389
1.306,0.389
1.307,0.389
1.308,0.389
1.309,0.389
1.309,0.389
1.310,0.388
1.311,0.388
1.312,0.388
1.313,0.388
1.313,0.388
1.314,0.388
1.315,0.388
1.316,0.388
1.317,0.387
1.317,0.387
1.318,0.387
1.319,0.387
1.320,0.387
1.321,0.387
1.321,0.387
1.322,0.386
1.323,0.386
1.324,0.386
1.325,0.386
1.325,0.386
1.326,0.386
1.327,0.386
1.328,0.386
1.329,0.386
1.329,0.385
1.330,0.385
1.331,0.385
1.332,0.385
1.333,0.385
1.333,0.385
1.334,0.385
1.335,0.385
1.336,0.384
1.337,0.384
1.337,0.384
1.338,0.384
1.339,0.384
1.340,0.384
1.341,0.384
1.341,0.384
1.342,0.383
1.343,0.383
1.344,0.383
1.345,0.383
1.345,0.383
1.346,0.383
1.347,0.383
1.348,0.383
1.349,0.383
1.349,0.382
1.350,0.382
1.351,0.382
1.352,0.382
1.353,0.382
1.353,0.382
1.354,0.382
1.355,0.382
1.356,0.382
1.357,0.381
1.357,0.381
1.358,0.381
1.359,0.381
1.360,0.381
1.361,0.381
1.361,0.381
1.362,0.381
1.363,0.381
1.364,0.380
1.365,0.380
1.365,0.380
1.366,0.380
1.367,0.380
1.368,0.380
1.369,0.380
1.369,0.380
1.370,0.380
1.371,0.380
1.372,0.379
1.373,0.379
1.373,0.379
1.374,0.379
1.375,0.379
1.376,0.379
1.377,0.379
1.377,0.379
1.378,0.379
1.379,0.378
1.380,0.378
1.381,0.378
1.381,0.378
1.382,0.378
1.383,0.378
1.384,0.378
1.385,0.378
1.385,0.378
1.386,0.378
1.387,0.377
1.388,0.377
1.389,0.377
1.389,0.377
1.390,0.377
1.391,0.377
1.392,0.377
1.393,0.377
1.393,0.377
1.394,0.377
1.395,0.377
1.396,0.376
1.397,0.376
1.397,0.376
1.398,0.376
1.399,0.376
1.400,0.376
1.401,0.376
1.402,0.376
1.402,0.376
1.403,0.376
1.404,0.375
1.405,0.375
1.406,0.375
1.406,0.375
1.407,0.375
1.408,0.375
1.409,0.375
1.410,0.375
1.410,0.375
1.411,0.375
1.412,0.375
1.413,0.374
1.414,0.374
1.414,0.374
1.415,0.374
1.416,0.374
1.417,0.374
1.418,0.374
1.418,0.374
1.419,0.374
1.420,0.374
1.421,0.374
1.422,0.373
1.422,0.373
1.423,0.373
1.424,0.373
1.425,0.373
1.426,0.373
1.426,0.373
1.427,0.373
1.428,0.373
1.429,0.373
1.430,0.373
1.430,0.373
1.431,0.372
1.432,0.372
1.433,0.372
1.434,0.372
1.434,0.372
1.435,0.372
1.436,0.372
1.437,0.372
1.438,0.372
1.438,0.372
1.439,0.372
1.440,0.371
1.441,0.371
1.442,0.371
1.442,0.371
1.443,0.371
1.444,0.371
1.445,0.371
1.446,0.371
1.446,0.371
1.447,0.371
1.448,0.371
1.449,0.371
1.450,0.371
1.450,0.370
1.451,0.370
1.452,0.370
1.453,0.370
1.454,0.370
1.454,0.370
1.455,0.370
1.456,0.370
1.457,0.370
1.458,0.370
1.458,0.370
1.459,0.370
1.460,0.369
1.461,0.369
1.462,0.369
1.462,0.369
1.463,0.369
1.464,0.369
1.465,0.369
1.466,0.369
1.466,0.369
1.467,0.369
1.468,0.369
1.469,0.369
1.470,0.369
1.470,0.368
1.471,0.368
1.472,0.368
1.473,0.368
1.474,0.368
1.474,0.368
1.475,0.368
1.476,0.368
1.477,0.368
1.478,0.368
1.478,0.368
1.479,0.368
1.480,0.368
1.481,0.367
1.482,0.367
1.482,0.367
1.483,0.367
1.484,0.367
1.485,0.367
1.486,0.367
1.486,0.367
1.487,0.367
1.488,0.367
1.489,0.367
1.490,0.367
1.490,0.367
1.491,0.367
1.492,0.366
1.493,0.366
1.494,0.366
1.494,0.366
1.495,0.366
1.496,0.366
1.497,0.366
